Figure_2A | d_inf (dimensionless),Figure_2A | V (millivolt)
0.974452,22.31
0.974486,22.32
0.974519,22.33
0.974552,22.34
0.974585,22.35
0.974618,22.36
0.974651,22.37
0.974684,22.38
0.974717,22.39
0.974749,22.4
0.974782,22.41
0.974815,22.42
0.974848,22.43
0.97488,22.44
0.974913,22.45
0.974946,22.46
0.974978,22.47
0.975011,22.48
0.975043,22.49
0.975076,22.5
0.975108,22.51
0.97514,22.52
0.975173,22.53
0.975205,22.54
0.975237,22.55
0.975269,22.56
0.975301,22.57
0.975333,22.58
0.975366,22.59
0.975398,22.6
0.97543,22.61
0.975461,22.62
0.975493,22.63
0.975525,22.64
0.975557,22.65
0.975589,22.66
0.975621,22.67
0.975652,22.68
0.975684,22.69
0.975716,22.7
0.975747,22.71
0.975779,22.72
0.97581,22.73
0.975842,22.74
0.975873,22.75
0.975904,22.76
0.975936,22.77
0.975967,22.78
0.975998,22.79
0.976029,22.8
0.976061,22.81
0.976092,22.82
0.976123,22.83
0.976154,22.84
0.976185,22.85
0.976216,22.86
0.976247,22.87
0.976278,22.88
0.976309,22.89
0.976339,22.9
0.97637,22.91
0.976401,22.92
0.976432,22.93
0.976462,22.94
0.976493,22.95
0.976524,22.96
0.976554,22.97
0.976585,22.98
0.976615,22.99
0.976645,23
0.976676,23.01
0.976706,23.02
0.976737,23.03
0.976767,23.04
0.976797,23.05
0.976827,23.06
0.976857,23.07
0.976888,23.08
0.976918,23.09
0.976948,23.1
0.976978,23.11
0.977008,23.12
0.977038,23.13
0.977067,23.14
0.977097,23.15
0.977127,23.16
0.977157,23.17
0.977187,23.18
0.977216,23.19
0.977246,23.2
0.977276,23.21
0.977305,23.22
0.977335,23.23
0.977364,23.24
0.977394,23.25
0.977423,23.26
0.977453,23.27
0.977482,23.28
0.977511,23.29
0.977541,23.3
0.97757,23.31
0.977599,23.32
0.977628,23.33
0.977657,23.34
0.977687,23.35
0.977716,23.36
0.977745,23.37
0.977774,23.38
0.977803,23.39
0.977832,23.4
0.97786,23.41
0.977889,23.42
0.977918,23.43
0.977947,23.44
0.977976,23.45
0.978004,23.46
0.978033,23.47
0.978062,23.48
0.97809,23.49
0.978119,23.5
0.978147,23.51
0.978176,23.52
0.978204,23.53
0.978233,23.54
0.978261,23.55
0.978289,23.56
0.978318,23.57
0.978346,23.58
0.978374,23.59
0.978402,23.6
0.97843,23.61
0.978459,23.62
0.978487,23.63
0.978515,23.64
0.978543,23.65
0.978571,23.66
0.978599,23.67
0.978627,23.68
0.978654,23.69
0.978682,23.7
0.97871,23.71
0.978738,23.72
0.978766,23.73
0.978793,23.74
0.978821,23.75
0.978849,23.76
0.978876,23.77
0.978904,23.78
0.978931,23.79
0.978959,23.8
0.978986,23.81
0.979014,23.82
0.979041,23.83
0.979068,23.84
0.979096,23.85
0.979123,23.86
0.97915,23.87
0.979177,23.88
0.979204,23.89
0.979232,23.9
0.979259,23.91
0.979286,23.92
0.979313,23.93
0.97934,23.94
0.979367,23.95
0.979394,23.96
0.979421,23.97
0.979447,23.98
0.979474,23.99
0.979501,24
0.979528,24.01
0.979554,24.02
0.979581,24.03
0.979608,24.04
0.979634,24.05
0.979661,24.06
0.979688,24.07
0.979714,24.08
0.979741,24.09
0.979767,24.1
0.979793,24.11
0.97982,24.12
0.979846,24.13
0.979872,24.14
0.979899,24.15
0.979925,24.16
0.979951,24.17
0.979977,24.18
0.980004,24.19
0.98003,24.2
0.980056,24.21
0.980082,24.22
0.980108,24.23
0.980134,24.24
0.98016,24.25
0.980186,24.26
0.980211,24.27
0.980237,24.28
0.980263,24.29
0.980289,24.3
0.980315,24.31
0.98034,24.32
0.980366,24.33
0.980392,24.34
0.980417,24.35
0.980443,24.36
0.980468,24.37
0.980494,24.38
0.980519,24.39
0.980545,24.4
0.98057,24.41
0.980596,24.42
0.980621,24.43
0.980646,24.44
0.980672,24.45
0.980697,24.46
0.980722,24.47
0.980747,24.48
0.980773,24.49
0.980798,24.5
0.980823,24.51
0.980848,24.52
0.980873,24.53
0.980898,24.54
0.980923,24.55
0.980948,24.56
0.980973,24.57
0.980998,24.58
0.981022,24.59
0.981047,24.6
0.981072,24.61
0.981097,24.62
0.981121,24.63
0.981146,24.64
0.981171,24.65
0.981195,24.66
0.98122,24.67
0.981244,24.68
0.981269,24.69
0.981293,24.7
0.981318,24.71
0.981342,24.72
0.981367,24.73
0.981391,24.74
0.981415,24.75
0.98144,24.76
0.981464,24.77
0.981488,24.78
0.981513,24.79
0.981537,24.8
0.981561,24.81
0.981585,24.82
0.981609,24.83
0.981633,24.84
0.981657,24.85
0.981681,24.86
0.981705,24.87
0.981729,24.88
0.981753,24.89
0.981777,24.9
0.981801,24.91
0.981824,24.92
0.981848,24.93
0.981872,24.94
0.981896,24.95
0.981919,24.96
0.981943,24.97
0.981967,24.98
0.98199,24.99
0.982014,25
0.982037,25.01
0.982061,25.02
0.982084,25.03
0.982108,25.04
0.982131,25.05
0.982155,25.06
0.982178,25.07
0.982201,25.08
0.982225,25.09
0.982248,25.1
0.982271,25.11
0.982294,25.12
0.982317,25.13
0.982341,25.14
0.982364,25.15
0.982387,25.16
0.98241,25.17
0.982433,25.18
0.982456,25.19
0.982479,25.2
0.982502,25.21
0.982525,25.22
0.982548,25.23
0.98257,25.24
0.982593,25.25
0.982616,25.26
0.982639,25.27
0.982661,25.28
0.982684,25.29
0.982707,25.3
0.982729,25.31
0.982752,25.32
0.982775,25.33
0.982797,25.34
0.98282,25.35
0.982842,25.36
0.982865,25.37
0.982887,25.38
0.98291,25.39
0.982932,25.4
0.982954,25.41
0.982977,25.42
0.982999,25.43
0.983021,25.44
0.983043,25.45
0.983066,25.46
0.983088,25.47
0.98311,25.48
0.983132,25.49
0.983154,25.5
0.983176,25.51
0.983198,25.52
0.98322,25.53
0.983242,25.54
0.983264,25.55
0.983286,25.56
0.983308,25.57
0.98333,25.58
0.983352,25.59
0.983374,25.6
0.983395,25.61
0.983417,25.62
0.983439,25.63
0.983461,25.64
0.983482,25.65
0.983504,25.66
0.983526,25.67
0.983547,25.68
0.983569,25.69
0.98359,25.7
0.983612,25.71
0.983633,25.72
0.983655,25.73
0.983676,25.74
0.983698,25.75
0.983719,25.76
0.98374,25.77
0.983762,25.78
0.983783,25.79
0.983804,25.8
0.983825,25.81
0.983847,25.82
0.983868,25.83
0.983889,25.84
0.98391,25.85
0.983931,25.86
0.983952,25.87
0.983973,25.88
0.983994,25.89
0.984015,25.9
0.984036,25.91
0.984057,25.92
0.984078,25.93
0.984099,25.94
0.98412,25.95
0.984141,25.96
0.984161,25.97
0.984182,25.98
0.984203,25.99
0.984224,26
0.984244,26.01
0.984265,26.02
0.984286,26.03
0.984306,26.04
0.984327,26.05
0.984347,26.06
0.984368,26.07
0.984388,26.08
0.984409,26.09
0.984429,26.1
0.98445,26.11
0.98447,26.12
0.98449,26.13
0.984511,26.14
0.984531,26.15
0.984551,26.16
0.984572,26.17
0.984592,26.18
0.984612,26.19
0.984632,26.2
0.984652,26.21
0.984673,26.22
0.984693,26.23
0.984713,26.24
0.984733,26.25
0.984753,26.26
0.984773,26.27
0.984793,26.28
0.984813,26.29
0.984833,26.3
0.984853,26.31
0.984873,26.32
0.984892,26.33
0.984912,26.34
0.984932,26.35
0.984952,26.36
0.984972,26.37
0.984991,26.38
0.985011,26.39
0.985031,26.4
0.98505,26.41
0.98507,26.42
0.985089,26.43
0.985109,26.44
0.985129,26.45
0.985148,26.46
0.985168,26.47
0.985187,26.48
0.985207,26.49
0.985226,26.5
0.985245,26.51
0.985265,26.52
0.985284,26.53
0.985303,26.54
0.985323,26.55
0.985342,26.56
0.985361,26.57
0.98538,26.58
0.9854,26.59
0.985419,26.6
0.985438,26.61
0.985457,26.62
0.985476,26.63
0.985495,26.64
0.985514,26.65
0.985533,26.66
0.985552,26.67
0.985571,26.68
0.98559,26.69
0.985609,26.7
0.985628,26.71
0.985647,26.72
0.985666,26.73
0.985685,26.74
0.985703,26.75
0.985722,26.76
0.985741,26.77
0.98576,26.78
0.985778,26.79
0.985797,26.8
0.985816,26.81
0.985834,26.82
0.985853,26.83
0.985872,26.84
0.98589,26.85
0.985909,26.86
0.985927,26.87
0.985946,26.88
0.985964,26.89
0.985983,26.9
0.986001,26.91
0.986019,26.92
0.986038,26.93
0.986056,26.94
0.986074,26.95
0.986093,26.96
0.986111,26.97
0.986129,26.98
0.986147,26.99
0.986166,27
0.986184,27.01
0.986202,27.02
0.98622,27.03
0.986238,27.04
0.986256,27.05
0.986274,27.06
0.986292,27.07
0.98631,27.08
0.986328,27.09
0.986346,27.1
0.986364,27.11
0.986382,27.12
0.9864,27.13
0.986418,27.14
0.986436,27.15
0.986454,27.16
0.986471,27.17
0.986489,27.18
0.986507,27.19
0.986525,27.2
0.986542,27.21
0.98656,27.22
0.986578,27.23
0.986595,27.24
0.986613,27.25
0.986631,27.26
0.986648,27.27
0.986666,27.28
0.986683,27.29
0.986701,27.3
0.986718,27.31
0.986736,27.32
0.986753,27.33
0.986771,27.34
0.986788,27.35
0.986805,27.36
0.986823,27.37
0.98684,27.38
0.986857,27.39
0.986875,27.4
0.986892,27.41
0.986909,27.42
0.986926,27.43
0.986944,27.44
0.986961,27.45
0.986978,27.46
0.986995,27.47
0.987012,27.48
0.987029,27.49
0.987046,27.5
0.987063,27.51
0.98708,27.52
0.987097,27.53
0.987114,27.54
0.987131,27.55
0.987148,27.56
0.987165,27.57
0.987182,27.58
0.987199,27.59
0.987216,27.6
0.987232,27.61
0.987249,27.62
0.987266,27.63
0.987283,27.64
0.9873,27.65
0.987316,27.66
0.987333,27.67
0.98735,27.68
0.987366,27.69
0.987383,27.7
0.987399,27.71
0.987416,27.72
0.987433,27.73
0.987449,27.74
0.987466,27.75
0.987482,27.76
0.987499,27.77
0.987515,27.78
0.987531,27.79
0.987548,27.8
0.987564,27.81
0.987581,27.82
0.987597,27.83
0.987613,27.84
0.98763,27.85
0.987646,27.86
0.987662,27.87
0.987678,27.88
0.987695,27.89
0.987711,27.9
0.987727,27.91
0.987743,27.92
0.987759,27.93
0.987775,27.94
0.987791,27.95
0.987807,27.96
0.987824,27.97
0.98784,27.98
0.987856,27.99
0.987872,28
0.987888,28.01
0.987903,28.02
0.987919,28.03
0.987935,28.04
0.987951,28.05
0.987967,28.06
0.987983,28.07
0.987999,28.08
0.988015,28.09
0.98803,28.1
0.988046,28.11
0.988062,28.12
0.988077,28.13
0.988093,28.14
0.988109,28.15
0.988125,28.16
0.98814,28.17
0.988156,28.18
0.988171,28.19
0.988187,28.2
0.988203,28.21
0.988218,28.22
0.988234,28.23
0.988249,28.24
0.988265,28.25
0.98828,28.26
0.988295,28.27
0.988311,28.28
0.988326,28.29
0.988342,28.3
0.988357,28.31
0.988372,28.32
0.988388,28.33
0.988403,28.34
0.988418,28.35
0.988433,28.36
0.988449,28.37
0.988464,28.38
0.988479,28.39
0.988494,28.4
0.988509,28.41
0.988525,28.42
0.98854,28.43
0.988555,28.44
0.98857,28.45
0.988585,28.46
0.9886,28.47
0.988615,28.48
0.98863,28.49
0.988645,28.5
0.98866,28.51
0.988675,28.52
0.98869,28.53
0.988705,28.54
0.988719,28.55
0.988734,28.56
0.988749,28.57
0.988764,28.58
0.988779,28.59
0.988794,28.6
0.988808,28.61
0.988823,28.62
0.988838,28.63
0.988853,28.64
0.988867,28.65
0.988882,28.66
0.988897,28.67
0.988911,28.68
0.988926,28.69
0.98894,28.7
0.988955,28.71
0.98897,28.72
0.988984,28.73
0.988999,28.74
0.989013,28.75
0.989028,28.76
0.989042,28.77
0.989056,28.78
0.989071,28.79
0.989085,28.8
0.9891,28.81
0.989114,28.82
0.989128,28.83
0.989143,28.84
0.989157,28.85
0.989171,28.86
0.989186,28.87
0.9892,28.88
0.989214,28.89
0.989228,28.9
0.989242,28.91
0.989257,28.92
0.989271,28.93
0.989285,28.94
0.989299,28.95
0.989313,28.96
0.989327,28.97
0.989341,28.98
0.989355,28.99
0.989369,29
0.989383,29.01
0.989397,29.02
0.989411,29.03
0.989425,29.04
0.989439,29.05
0.989453,29.06
0.989467,29.07
0.989481,29.08
0.989495,29.09
0.989509,29.1
0.989523,29.11
0.989536,29.12
0.98955,29.13
0.989564,29.14
0.989578,29.15
0.989591,29.16
0.989605,29.17
0.989619,29.18
0.989633,29.19
0.989646,29.2
0.98966,29.21
0.989674,29.22
0.989687,29.23
0.989701,29.24
0.989714,29.25
0.989728,29.26
0.989741,29.27
0.989755,29.28
0.989769,29.29
0.989782,29.3
0.989795,29.31
0.989809,29.32
0.989822,29.33
0.989836,29.34
0.989849,29.35
0.989863,29.36
0.989876,29.37
0.989889,29.38
0.989903,29.39
0.989916,29.4
0.989929,29.41
0.989943,29.42
0.989956,29.43
0.989969,29.44
0.989982,29.45
0.989996,29.46
0.990009,29.47
0.990022,29.48
0.990035,29.49
0.990048,29.5
0.990061,29.51
0.990074,29.52
0.990088,29.53
0.990101,29.54
0.990114,29.55
0.990127,29.56
0.99014,29.57
0.990153,29.58
0.990166,29.59
0.990179,29.6
0.990192,29.61
0.990205,29.62
0.990218,29.63
0.99023,29.64
0.990243,29.65
0.990256,29.66
0.990269,29.67
0.990282,29.68
0.990295,29.69
0.990308,29.7
0.99032,29.71
0.990333,29.72
0.990346,29.73
0.990359,29.74
0.990371,29.75
0.990384,29.76
0.990397,29.77
0.990409,29.78
0.990422,29.79
0.990435,29.8
0.990447,29.81
0.99046,29.82
0.990473,29.83
0.990485,29.84
0.990498,29.85
0.99051,29.86
0.990523,29.87
0.990535,29.88
0.990548,29.89
0.99056,29.9
0.990573,29.91
0.990585,29.92
0.990598,29.93
0.99061,29.94
0.990622,29.95
0.990635,29.96
0.990647,29.97
0.990659,29.98
0.990672,29.99
0.990684,30
